State,Total_Expenses,Product,Sales,Market_Size,Profit,Market,Marketing,Product_Type,Inventory,Type
Colorado,54.0,Decaf Espresso,181.0,Major Market,71.0,Central,22,Espresso,559.0,Decaf
Colorado,45.0,Decaf Espresso,130.0,Major Market,43.0,Central,17,Espresso,668.0,Decaf
Colorado,69.0,Chamomile,325.0,Major Market,94.0,Central,45,Herbal Tea,1091.0,Decaf
Colorado,65.0,Chamomile,291.0,Major Market,81.0,Central,40,Herbal Tea,1304.0,Decaf
Colorado,64.0,Chamomile,291.0,Major Market,82.0,Central,40,Herbal Tea,1292.0,Decaf
Colorado,66.0,Chamomile,306.0,Major Market,87.0,Central,42,Herbal Tea,1319.0,Decaf
Colorado,68.0,Chamomile,330.0,Major Market,129.0,Central,43,Herbal Tea,1280.0,Decaf
Colorado,76.0,Lemon,122.0,Major Market,-5.0,Central,46,Herbal Tea,503.0,Decaf
Colorado,77.0,Lemon,125.0,Major Market,-4.0,Central,47,Herbal Tea,509.0,Decaf
Colorado,77.0,Lemon,133.0,Major Market,-6.0,Central,47,Herbal Tea,421.0,Decaf
Colorado,65.0,Lemon,106.0,Major Market,-10.0,Central,40,Herbal Tea,496.0,Decaf
Colorado,61.0,Lemon,94.0,Major Market,-14.0,Central,36,Herbal Tea,517.0,Decaf
Colorado,47.0,Mint,140.0,Major Market,33.0,Central,19,Herbal Tea,329.0,Decaf
Colorado,42.0,Mint,108.0,Major Market,20.0,Central,15,Herbal Tea,415.0,Decaf
Colorado,44.0,Mint,127.0,Major Market,29.0,Central,17,Herbal Tea,424.0,Decaf
Colorado,39.0,Mint,107.0,Major Market,28.0,Central,15,Herbal Tea,415.0,Decaf
Colorado,54.0,Darjeeling,121.0,Major Market,13.0,Central,20,Tea,337.0,Regular
Colorado,53.0,Darjeeling,120.0,Major Market,13.0,Central,20,Tea,404.0,Regular
Colorado,51.0,Darjeeling,103.0,Major Market,6.0,Central,17,Tea,422.0,Regular
Colorado,51.0,Darjeeling,110.0,Major Market,9.0,Central,17,Tea,422.0,Regular
Colorado,40.0,Earl Grey,140.0,Major Market,36.0,Central,19,Tea,965.0,Regular
Colorado,41.0,Earl Grey,135.0,Major Market,32.0,Central,19,Tea,952.0,Regular
Colorado,39.0,Earl Grey,122.0,Major Market,27.0,Central,17,Tea,992.0,Regular
Colorado,37.0,Earl Grey,118.0,Major Market,27.0,Central,16,Tea,1037.0,Regular
Colorado,37.0,Earl Grey,116.0,Major Market,26.0,Central,16,Tea,1054.0,Regular
Colorado,41.0,Earl Grey,147.0,Major Market,50.0,Central,19,Tea,965.0,Regular
Colorado,36.0,Earl Grey,121.0,Major Market,37.0,Central,17,Tea,992.0,Regular
Colorado,36.0,Amaretto,219.0,Major Market,94.0,Central,24,Coffee,777.0,Regular
Colorado,42.0,Amaretto,276.0,Major Market,121.0,Central,31,Coffee,897.0,Regular
Colorado,45.0,Amaretto,302.0,Major Market,134.0,Central,34,Coffee,959.0,Regular
Colorado,38.0,Amaretto,245.0,Major Market,146.0,Central,24,Coffee,777.0,Regular
Colorado,39.0,Amaretto,274.0,Major Market,167.0,Central,31,Coffee,897.0,Regular
Colorado,46.0,Amaretto,322.0,Major Market,197.0,Central,34,Coffee,915.0,Regular
Colorado,44.0,Amaretto,309.0,Major Market,190.0,Central,33,Coffee,930.0,Regular
Colorado,29.0,Columbian,120.0,Major Market,39.0,Central,17,Coffee,554.0,Regular
Colorado,24.0,Columbian,90.0,Major Market,27.0,Central,12,Coffee,541.0,Regular
Colorado,25.0,Columbian,98.0,Major Market,40.0,Central,13,Coffee,536.0,Regular
Colorado,38.0,Decaf Irish Cream,232.0,Major Market,99.0,Central,26,Coffee,809.0,Decaf
Colorado,46.0,Decaf Irish Cream,301.0,Major Market,132.0,Central,34,Coffee,947.0,Decaf
Colorado,47.0,Decaf Irish Cream,323.0,Major Market,144.0,Central,36,Coffee,994.0,Decaf
Colorado,41.0,Decaf Irish Cream,265.0,Major Market,116.0,Central,30,Coffee,971.0,Decaf
Colorado,40.0,Decaf Irish Cream,262.0,Major Market,157.0,Central,26,Coffee,821.0,Decaf
Colorado,41.0,Decaf Irish Cream,282.0,Major Market,172.0,Central,30,Coffee,971.0,Decaf
Colorado,26.0,Green Tea,99.0,Major Market,30.0,Central,14,Tea,602.0,Regular
Colorado,34.0,Green Tea,155.0,Major Market,53.0,Central,22,Tea,587.0,Regular
Colorado,42.0,Green Tea,200.0,Major Market,70.0,Central,29,Tea,561.0,Regular
Colorado,38.0,Green Tea,185.0,Major Market,66.0,Central,26,Tea,551.0,Regular
Colorado,26.0,Green Tea,104.0,Major Market,43.0,Central,14,Tea,613.0,Regular
Colorado,32.0,Green Tea,149.0,Major Market,70.0,Central,20,Tea,579.0,Regular
Colorado,38.0,Green Tea,197.0,Major Market,98.0,Central,26,Tea,551.0,Regular
Colorado,33.0,Caffe Mocha,198.0,Major Market,84.0,Central,22,Espresso,441.0,Regular
Colorado,37.0,Caffe Mocha,230.0,Major Market,99.0,Central,26,Espresso,562.0,Regular
Colorado,33.0,Caffe Mocha,211.0,Major Market,125.0,Central,22,Espresso,460.0,Regular
Colorado,37.0,Caffe Mocha,243.0,Major Market,145.0,Central,28,Espresso,598.0,Regular
Colorado,34.0,Caffe Mocha,212.0,Major Market,125.0,Central,22,Espresso,588.0,Regular
Colorado,54.0,Decaf Espresso,170.0,Major Market,48.0,Central,22,Espresso,559.0,Decaf
Colorado,49.0,Decaf Espresso,131.0,Major Market,30.0,Central,17,Espresso,662.0,Decaf
Colorado,58.0,Decaf Espresso,201.0,Major Market,83.0,Central,23,Espresso,558.0,Decaf
Colorado,48.0,Decaf Espresso,159.0,Major Market,61.0,Central,21,Espresso,593.0,Decaf
Colorado,69.0,Chamomile,325.0,Major Market,94.0,Central,45,Herbal Tea,1059.0,Decaf
Colorado,69.0,Chamomile,322.0,Major Market,92.0,Central,45,Herbal Tea,1267.0,Decaf
Colorado,61.0,Chamomile,295.0,Major Market,115.0,Central,41,Herbal Tea,1156.0,Decaf
Colorado,60.0,Chamomile,288.0,Major Market,112.0,Central,40,Herbal Tea,1304.0,Decaf
Colorado,60.0,Chamomile,288.0,Major Market,113.0,Central,40,Herbal Tea,1292.0,Decaf
Colorado,87.0,Lemon,150.0,Major Market,0.0,Central,57,Herbal Tea,435.0,Decaf
Colorado,77.0,Lemon,125.0,Major Market,-4.0,Central,47,Herbal Tea,433.0,Decaf
Colorado,58.0,Lemon,88.0,Major Market,-14.0,Central,33,Herbal Tea,513.0,Decaf
Colorado,71.0,Lemon,119.0,Major Market,-9.0,Central,42,Herbal Tea,521.0,Decaf
Colorado,45.0,Mint,129.0,Major Market,29.0,Central,18,Herbal Tea,336.0,Decaf
Colorado,45.0,Mint,123.0,Major Market,26.0,Central,17,Herbal Tea,361.0,Decaf
Colorado,44.0,Mint,118.0,Major Market,24.0,Central,16,Herbal Tea,397.0,Decaf
Colorado,47.0,Mint,149.0,Major Market,49.0,Central,19,Herbal Tea,329.0,Decaf
Colorado,42.0,Mint,122.0,Major Market,36.0,Central,17,Herbal Tea,361.0,Decaf
Colorado,55.0,Darjeeling,130.0,Major Market,17.0,Central,22,Tea,338.0,Regular
Colorado,55.0,Darjeeling,132.0,Major Market,18.0,Central,22,Tea,331.0,Regular
Colorado,53.0,Darjeeling,115.0,Major Market,11.0,Central,19,Tea,396.0,Regular
Colorado,54.0,Darjeeling,124.0,Major Market,15.0,Central,20,Tea,410.0,Regular
Colorado,58.0,Darjeeling,145.0,Major Market,26.0,Central,22,Tea,338.0,Regular
Colorado,48.0,Darjeeling,114.0,Major Market,17.0,Central,19,Tea,419.0,Regular
Colorado,50.0,Darjeeling,109.0,Major Market,10.0,Central,17,Tea,409.0,Regular
Colorado,54.0,Darjeeling,132.0,Major Market,22.0,Central,20,Tea,410.0,Regular
Colorado,41.0,Earl Grey,138.0,Major Market,34.0,Central,19,Tea,965.0,Regular
Colorado,39.0,Earl Grey,125.0,Major Market,29.0,Central,17,Tea,1042.0,Regular
Colorado,42.0,Earl Grey,157.0,Major Market,56.0,Central,19,Tea,965.0,Regular
Colorado,34.0,Earl Grey,116.0,Major Market,37.0,Central,16,Tea,1028.0,Regular
Colorado,37.0,Earl Grey,120.0,Major Market,37.0,Central,15,Tea,1042.0,Regular
Colorado,39.0,Earl Grey,133.0,Major Market,43.0,Central,17,Tea,1042.0,Regular
Colorado,36.0,Amaretto,213.0,Major Market,90.0,Central,24,Coffee,756.0,Regular
Colorado,36.0,Amaretto,223.0,Major Market,96.0,Central,25,Coffee,777.0,Regular
Colorado,41.0,Amaretto,256.0,Major Market,111.0,Central,29,Coffee,821.0,Regular
Colorado,41.0,Amaretto,256.0,Major Market,111.0,Central,29,Coffee,952.0,Regular
Colorado,45.0,Amaretto,301.0,Major Market,133.0,Central,34,Coffee,941.0,Regular
Colorado,39.0,Amaretto,259.0,Major Market,156.0,Central,27,Coffee,766.0,Regular
Colorado,38.0,Amaretto,254.0,Major Market,153.0,Central,29,Coffee,821.0,Regular
Colorado,38.0,Amaretto,254.0,Major Market,153.0,Central,29,Coffee,952.0,Regular
Colorado,42.0,Amaretto,298.0,Major Market,184.0,Central,34,Coffee,941.0,Regular
Colorado,39.0,Columbian,190.0,Major Market,68.0,Central,27,Coffee,613.0,Regular
Colorado,41.0,Columbian,213.0,Major Market,106.0,Central,27,Coffee,623.0,Regular
Colorado,36.0,Columbian,188.0,Major Market,94.0,Central,27,Coffee,584.0,Regular
Colorado,38.0,Decaf Irish Cream,234.0,Major Market,101.0,Central,26,Coffee,799.0,Decaf
Colorado,40.0,Decaf Irish Cream,256.0,Major Market,112.0,Central,29,Coffee,871.0,Decaf
Colorado,36.0,Decaf Irish Cream,210.0,Major Market,88.0,Central,24,Coffee,1003.0,Decaf
Colorado,43.0,Decaf Irish Cream,298.0,Major Market,182.0,Central,34,Coffee,947.0,Decaf
Colorado,44.0,Decaf Irish Cream,320.0,Major Market,199.0,Central,36,Coffee,994.0,Decaf
Colorado,39.0,Decaf Irish Cream,261.0,Major Market,157.0,Central,28,Coffee,981.0,Decaf
Colorado,33.0,Decaf Irish Cream,211.0,Major Market,125.0,Central,22,Coffee,984.0,Decaf
Colorado,36.0,Decaf Irish Cream,224.0,Major Market,131.0,Central,24,Coffee,1003.0,Decaf
Colorado,26.0,Green Tea,98.0,Major Market,29.0,Central,14,Tea,613.0,Regular
Colorado,27.0,Green Tea,99.0,Major Market,29.0,Central,14,Tea,597.0,Regular
Colorado,41.0,Green Tea,205.0,Major Market,74.0,Central,29,Tea,572.0,Regular
Colorado,32.0,Green Tea,154.0,Major Market,73.0,Central,22,Tea,587.0,Regular
Colorado,33.0,Caffe Mocha,198.0,Major Market,84.0,Central,22,Espresso,460.0,Regular
Colorado,40.0,Caffe Mocha,245.0,Major Market,105.0,Central,28,Espresso,598.0,Regular
Colorado,27.0,Caffe Mocha,150.0,Major Market,84.0,Central,15,Espresso,456.0,Regular
Colorado,33.0,Caffe Mocha,211.0,Major Market,125.0,Central,22,Espresso,441.0,Regular
Colorado,35.0,Caffe Mocha,228.0,Major Market,135.0,Central,26,Espresso,608.0,Regular
Colorado,55.0,Decaf Espresso,180.0,Major Market,53.0,Central,23,Espresso,558.0,Decaf
Colorado,46.0,Decaf Espresso,130.0,Major Market,41.0,Central,17,Espresso,662.0,Decaf
Colorado,54.0,Decaf Espresso,179.0,Major Market,70.0,Central,22,Espresso,677.0,Decaf
Colorado,66.0,Chamomile,298.0,Major Market,83.0,Central,41,Herbal Tea,1245.0,Decaf
Colorado,76.0,Chamomile,382.0,Major Market,154.0,Central,47,Herbal Tea,1091.0,Decaf
Colorado,69.0,Chamomile,346.0,Major Market,140.0,Central,45,Herbal Tea,1091.0,Decaf
Colorado,61.0,Chamomile,295.0,Major Market,115.0,Central,41,Herbal Tea,1245.0,Decaf
Colorado,69.0,Chamomile,343.0,Major Market,137.0,Central,45,Herbal Tea,1267.0,Decaf
Colorado,78.0,Lemon,128.0,Major Market,-3.0,Central,48,Herbal Tea,458.0,Decaf
Colorado,70.0,Lemon,107.0,Major Market,-7.0,Central,40,Herbal Tea,496.0,Decaf
Colorado,91.0,Lemon,168.0,Major Market,0.0,Central,57,Herbal Tea,435.0,Decaf
Colorado,77.0,Lemon,133.0,Major Market,-6.0,Central,47,Herbal Tea,433.0,Decaf
Colorado,76.0,Lemon,130.0,Major Market,-7.0,Central,46,Herbal Tea,503.0,Decaf
Colorado,46.0,Mint,134.0,Major Market,31.0,Central,18,Herbal Tea,323.0,Decaf
Colorado,42.0,Mint,110.0,Major Market,21.0,Central,15,Herbal Tea,420.0,Decaf
Colorado,45.0,Mint,125.0,Major Market,27.0,Central,17,Herbal Tea,410.0,Decaf
Colorado,47.0,Mint,138.0,Major Market,32.0,Central,19,Herbal Tea,411.0,Decaf
Colorado,45.0,Mint,137.0,Major Market,43.0,Central,18,Herbal Tea,336.0,Decaf
Colorado,41.0,Mint,117.0,Major Market,33.0,Central,16,Herbal Tea,397.0,Decaf
Colorado,39.0,Mint,109.0,Major Market,29.0,Central,15,Herbal Tea,420.0,Decaf
Colorado,45.0,Mint,133.0,Major Market,40.0,Central,17,Herbal Tea,410.0,Decaf
Colorado,53.0,Darjeeling,118.0,Major Market,12.0,Central,20,Tea,361.0,Regular
Colorado,51.0,Darjeeling,109.0,Major Market,9.0,Central,18,Tea,414.0,Regular
Colorado,54.0,Darjeeling,129.0,Major Market,19.0,Central,20,Tea,337.0,Regular
Colorado,49.0,Darjeeling,117.0,Major Market,17.0,Central,20,Tea,361.0,Regular
Colorado,47.0,Darjeeling,108.0,Major Market,12.0,Central,18,Tea,414.0,Regular
Colorado,53.0,Darjeeling,128.0,Major Market,19.0,Central,20,Tea,404.0,Regular
Colorado,40.0,Earl Grey,136.0,Major Market,34.0,Central,19,Tea,958.0,Regular
Colorado,36.0,Earl Grey,109.0,Major Market,23.0,Central,15,Tea,1051.0,Regular
Colorado,37.0,Earl Grey,113.0,Major Market,25.0,Central,15,Tea,1042.0,Regular
Colorado,33.0,Earl Grey,108.0,Major Market,32.0,Central,15,Tea,1051.0,Regular
Colorado,32.0,Earl Grey,90.0,Major Market,22.0,Central,12,Tea,1046.0,Regular
Colorado,45.0,Amaretto,302.0,Major Market,134.0,Central,34,Coffee,928.0,Regular
Colorado,46.0,Amaretto,302.0,Major Market,133.0,Central,34,Coffee,915.0,Regular
Colorado,44.0,Amaretto,290.0,Major Market,128.0,Central,33,Coffee,930.0,Regular
Colorado,36.0,Amaretto,238.0,Major Market,142.0,Central,25,Coffee,777.0,Regular
Colorado,45.0,Amaretto,322.0,Major Market,199.0,Central,34,Coffee,928.0,Regular
Colorado,39.0,Columbian,190.0,Major Market,68.0,Central,27,Coffee,623.0,Regular
Colorado,40.0,Columbian,193.0,Major Market,69.0,Central,27,Coffee,603.0,Regular
Colorado,37.0,Columbian,178.0,Major Market,63.0,Central,25,Coffee,593.0,Regular
Colorado,39.0,Columbian,190.0,Major Market,68.0,Central,27,Coffee,574.0,Regular
Colorado,41.0,Columbian,199.0,Major Market,71.0,Central,28,Coffee,564.0,Regular
Colorado,32.0,Columbian,132.0,Major Market,42.0,Central,19,Coffee,548.0,Regular
Colorado,25.0,Columbian,92.0,Major Market,27.0,Central,13,Coffee,536.0,Regular
Colorado,27.0,Columbian,99.0,Major Market,29.0,Central,14,Coffee,531.0,Regular
Colorado,40.0,Columbian,206.0,Major Market,102.0,Central,27,Coffee,603.0,Regular
Colorado,37.0,Columbian,190.0,Major Market,93.0,Central,25,Coffee,593.0,Regular
Colorado,36.0,Columbian,188.0,Major Market,94.0,Central,27,Coffee,574.0,Regular
Colorado,27.0,Columbian,119.0,Major Market,54.0,Central,17,Coffee,554.0,Regular
Colorado,27.0,Columbian,106.0,Major Market,43.0,Central,14,Coffee,531.0,Regular
Colorado,38.0,Decaf Irish Cream,234.0,Major Market,101.0,Central,26,Coffee,821.0,Decaf
Colorado,46.0,Decaf Irish Cream,312.0,Major Market,139.0,Central,35,Coffee,1007.0,Decaf
Colorado,39.0,Decaf Irish Cream,245.0,Major Market,106.0,Central,28,Coffee,981.0,Decaf
Colorado,33.0,Decaf Irish Cream,198.0,Major Market,84.0,Central,22,Coffee,984.0,Decaf
Colorado,26.0,Green Tea,100.0,Major Market,30.0,Central,14,Tea,618.0,Regular
Colorado,32.0,Green Tea,140.0,Major Market,47.0,Central,20,Tea,579.0,Regular
Colorado,26.0,Green Tea,107.0,Major Market,45.0,Central,14,Tea,618.0,Regular
Colorado,24.0,Green Tea,98.0,Major Market,41.0,Central,14,Tea,602.0,Regular
Colorado,25.0,Green Tea,98.0,Major Market,40.0,Central,14,Tea,597.0,Regular
Colorado,24.0,Green Tea,93.0,Major Market,37.0,Central,13,Tea,592.0,Regular
Colorado,41.0,Green Tea,218.0,Major Market,110.0,Central,29,Tea,572.0,Regular
Colorado,42.0,Green Tea,213.0,Major Market,104.0,Central,29,Tea,561.0,Regular
Colorado,32.0,Caffe Mocha,189.0,Major Market,80.0,Central,21,Espresso,449.0,Regular
Colorado,26.0,Caffe Mocha,133.0,Major Market,53.0,Central,15,Espresso,601.0,Regular
Colorado,33.0,Caffe Mocha,208.0,Major Market,121.0,Central,24,Espresso,499.0,Regular
Colorado,32.0,Caffe Mocha,199.0,Major Market,117.0,Central,21,Espresso,580.0,Regular
Colorado,26.0,Caffe Mocha,142.0,Major Market,79.0,Central,15,Espresso,601.0,Regular
Colorado,54.0,Decaf Espresso,180.0,Major Market,54.0,Central,23,Espresso,541.0,Decaf
Colorado,54.0,Decaf Espresso,168.0,Major Market,47.0,Central,22,Espresso,677.0,Decaf
Colorado,55.0,Decaf Espresso,201.0,Major Market,88.0,Central,24,Espresso,549.0,Decaf
Colorado,45.0,Decaf Espresso,134.0,Major Market,46.0,Central,17,Espresso,641.0,Decaf
Colorado,51.0,Decaf Espresso,160.0,Major Market,58.0,Central,19,Espresso,656.0,Decaf
Colorado,54.0,Decaf Espresso,194.0,Major Market,83.0,Central,23,Espresso,650.0,Decaf
Colorado,56.0,Decaf Espresso,201.0,Major Market,86.0,Central,24,Espresso,659.0,Decaf
Colorado,66.0,Chamomile,298.0,Major Market,83.0,Central,41,Herbal Tea,1156.0,Decaf
Colorado,68.0,Chamomile,310.0,Major Market,87.0,Central,43,Herbal Tea,1280.0,Decaf
Colorado,75.0,Chamomile,363.0,Major Market,107.0,Central,50,Herbal Tea,1283.0,Decaf
Colorado,71.0,Chamomile,362.0,Major Market,147.0,Central,47,Herbal Tea,1073.0,Decaf
Colorado,69.0,Chamomile,346.0,Major Market,140.0,Central,45,Herbal Tea,1059.0,Decaf
Colorado,66.0,Chamomile,326.0,Major Market,129.0,Central,42,Herbal Tea,1319.0,Decaf
Colorado,78.0,Lemon,129.0,Major Market,-3.0,Central,49,Herbal Tea,427.0,Decaf
Colorado,77.0,Lemon,125.0,Major Market,-4.0,Central,47,Herbal Tea,421.0,Decaf
Colorado,66.0,Lemon,95.0,Major Market,-10.0,Central,36,Herbal Tea,517.0,Decaf
Colorado,62.0,Lemon,89.0,Major Market,-10.0,Central,33,Herbal Tea,513.0,Decaf
Colorado,76.0,Lemon,126.0,Major Market,-2.0,Central,47,Herbal Tea,509.0,Decaf
Colorado,71.0,Lemon,112.0,Major Market,-6.0,Central,42,Herbal Tea,521.0,Decaf
Colorado,78.0,Lemon,137.0,Major Market,-4.0,Central,49,Herbal Tea,427.0,Decaf
Colorado,73.0,Lemon,127.0,Major Market,-4.0,Central,48,Herbal Tea,458.0,Decaf
Colorado,76.0,Lemon,134.0,Major Market,-3.0,Central,47,Herbal Tea,509.0,Decaf
Colorado,77.0,Lemon,133.0,Major Market,-6.0,Central,47,Herbal Tea,509.0,Decaf
Colorado,47.0,Mint,140.0,Major Market,33.0,Central,19,Herbal Tea,336.0,Decaf
Colorado,45.0,Mint,123.0,Major Market,26.0,Central,17,Herbal Tea,405.0,Decaf
Colorado,49.0,Mint,157.0,Major Market,51.0,Central,19,Herbal Tea,336.0,Decaf
Colorado,46.0,Mint,143.0,Major Market,46.0,Central,18,Herbal Tea,323.0,Decaf
Colorado,45.0,Mint,131.0,Major Market,39.0,Central,17,Herbal Tea,405.0,Decaf
Colorado,47.0,Mint,147.0,Major Market,47.0,Central,19,Herbal Tea,411.0,Decaf
Colorado,44.0,Mint,135.0,Major Market,43.0,Central,17,Herbal Tea,424.0,Decaf
Colorado,55.0,Darjeeling,129.0,Major Market,16.0,Central,22,Tea,325.0,Regular
Colorado,52.0,Darjeeling,115.0,Major Market,12.0,Central,19,Tea,419.0,Regular
Colorado,50.0,Darjeeling,102.0,Major Market,7.0,Central,17,Tea,409.0,Regular
Colorado,55.0,Darjeeling,141.0,Major Market,27.0,Central,22,Tea,331.0,Regular
Colorado,55.0,Darjeeling,137.0,Major Market,24.0,Central,22,Tea,325.0,Regular
Colorado,49.0,Darjeeling,114.0,Major Market,15.0,Central,19,Tea,396.0,Regular
Colorado,37.0,Earl Grey,117.0,Major Market,27.0,Central,16,Tea,1028.0,Regular
Colorado,34.0,Earl Grey,91.0,Major Market,16.0,Central,12,Tea,1046.0,Regular
Colorado,40.0,Earl Grey,145.0,Major Market,50.0,Central,19,Tea,958.0,Regular
Colorado,41.0,Earl Grey,144.0,Major Market,47.0,Central,19,Tea,952.0,Regular
Colorado,37.0,Earl Grey,126.0,Major Market,40.0,Central,16,Tea,1037.0,Regular
Colorado,37.0,Earl Grey,124.0,Major Market,39.0,Central,16,Tea,1054.0,Regular
Connecticut,69.0,Columbian,292.0,Small Market,107.0,East,38,Coffee,962.0,Regular
Connecticut,60.0,Columbian,225.0,Small Market,75.0,East,29,Coffee,1148.0,Regular
Connecticut,73.0,Columbian,325.0,Small Market,122.0,East,42,Coffee,1134.0,Regular
Connecticut,69.0,Columbian,289.0,Small Market,105.0,East,37,Coffee,1166.0,Regular
Connecticut,56.0,Columbian,223.0,Small Market,104.0,East,29,Coffee,1148.0,Regular
Connecticut,56.0,Columbian,223.0,Small Market,104.0,East,29,Coffee,1139.0,Regular
Connecticut,64.0,Columbian,275.0,Small Market,135.0,East,33,Coffee,1130.0,Regular
Connecticut,73.0,Columbian,334.0,Small Market,171.0,East,41,Coffee,1119.0,Regular
Connecticut,73.0,Columbian,346.0,Small Market,181.0,East,42,Coffee,1134.0,Regular
Connecticut,16.0,Green Tea,51.0,Small Market,15.0,East,5,Tea,804.0,Regular
Connecticut,21.0,Green Tea,90.0,Small Market,33.0,East,10,Tea,809.0,Regular
Connecticut,15.0,Green Tea,47.0,Small Market,17.0,East,5,Tea,811.0,Regular
Connecticut,18.0,Green Tea,64.0,Small Market,27.0,East,6,Tea,806.0,Regular
Connecticut,21.0,Green Tea,96.0,Small Market,49.0,East,10,Tea,809.0,Regular
Connecticut,77.0,Caffe Mocha,128.0,Small Market,-2.0,East,48,Espresso,597.0,Regular
Connecticut,83.0,Caffe Mocha,144.0,Small Market,1.0,East,54,Espresso,606.0,Regular
Connecticut,84.0,Caffe Mocha,147.0,Small Market,2.0,East,55,Espresso,613.0,Regular
Connecticut,103.0,Caffe Mocha,201.0,Small Market,11.0,East,68,Espresso,522.0,Regular
Connecticut,87.0,Caffe Mocha,165.0,Small Market,4.0,East,58,Espresso,513.0,Regular
Connecticut,87.0,Caffe Mocha,160.0,Small Market,0.0,East,57,Espresso,506.0,Regular
Connecticut,87.0,Caffe Mocha,160.0,Small Market,0.0,East,57,Espresso,521.0,Regular
